trip_slug,trip_title,date,variant_name,sheet_transport_hint,base_price_supabase,early_bird_discount_supabase,payable_supabase,sheet_original_price,sheet_discounted_price,price_match_sheet,discount_match_sheet,early_bird_enabled,early_bird_label,notes
ladakh-leh-to-leh-with-turtuk,Leh-Leh with Turtuk 5N6D,2026-06-02,RE Himalayan - Solo - Double Sharing,,31000,3000,28000,31000,28000,yes,yes,true,Early Bird Summer Sale,
ladakh-leh-to-leh-with-turtuk,Leh-Leh with Turtuk 5N6D,2026-06-02,RE Himalayan - Solo - Triple Sharing,,28000,3000,25000,28000,25000,yes,yes,true,Early Bird Summer Sale,
ladakh-leh-to-leh-with-turtuk,Leh-Leh with Turtuk 5N6D,2026-06-02,SIC (Seat in Coach) - Double Sharing,,22000,2000,20000,,,,,true,Early Bird Summer Sale,variant not found in sheet map
ladakh-leh-to-leh-with-turtuk,Leh-Leh with Turtuk 5N6D,2026-06-02,SIC (Seat in Coach) - Triple Sharing,,19000,2000,17000,19000,17000,yes,yes,true,Early Bird Summer Sale,
ladakh-leh-to-leh-with-turtuk,Leh-Leh with Turtuk 5N6D,2026-06-07,RE Himalayan - Pillion - Double Sharing,,26000,3000,23000,26000,23000,yes,yes,true,Early Bird Summer Sale,
ladakh-leh-to-leh-with-turtuk,Leh-Leh with Turtuk 5N6D,2026-06-07,RE Himalayan - Pillion - Triple Sharing,,23000,3000,20000,23000,20000,yes,yes,true,Early Bird Summer Sale,
ladakh-leh-to-leh-with-turtuk,Leh-Leh with Turtuk 5N6D,2026-06-07,RE Himalayan - Solo - Double Sharing,,31000,3000,28000,31000,28000,yes,yes,true,Early Bird Summer Sale,
ladakh-leh-to-leh-with-turtuk,Leh-Leh with Turtuk 5N6D,2026-06-07,RE Himalayan - Solo - Triple Sharing,,28000,3000,25000,28000,25000,yes,yes,true,Early Bird Summer Sale,
ladakh-leh-to-leh-with-turtuk,Leh-Leh with Turtuk 5N6D,2026-06-07,SIC (Seat in Coach) - Double Sharing,,22000,2000,20000,,,,,true,Early Bird Summer Sale,variant not found in sheet map
ladakh-leh-to-leh-with-turtuk,Leh-Leh with Turtuk 5N6D,2026-06-07,SIC (Seat in Coach) - Triple Sharing,,19000,2000,17000,19000,17000,yes,yes,true,Early Bird Summer Sale,
ladakh-leh-to-leh-with-turtuk,Leh-Leh with Turtuk 5N6D,2026-06-09,RE Himalayan - Pillion - Double Sharing,,26000,3000,23000,26000,23000,yes,yes,true,Early Bird Summer Sale,
ladakh-leh-to-leh-with-turtuk,Leh-Leh with Turtuk 5N6D,2026-06-09,RE Himalayan - Pillion - Triple Sharing,,23000,3000,20000,23000,20000,yes,yes,true,Early Bird Summer Sale,
ladakh-leh-to-leh-with-turtuk,Leh-Leh with Turtuk 5N6D,2026-06-09,RE Himalayan - Solo - Double Sharing,,31000,3000,28000,31000,28000,yes,yes,true,Early Bird Summer Sale,
ladakh-leh-to-leh-with-turtuk,Leh-Leh with Turtuk 5N6D,2026-06-09,RE Himalayan - Solo - Triple Sharing,,28000,3000,25000,28000,25000,yes,yes,true,Early Bird Summer Sale,
ladakh-leh-to-leh-with-turtuk,Leh-Leh with Turtuk 5N6D,2026-06-09,SIC (Seat in Coach) - Double Sharing,,22000,2000,20000,,,,,true,Early Bird Summer Sale,variant not found in sheet map
ladakh-leh-to-leh-with-turtuk,Leh-Leh with Turtuk 5N6D,2026-06-09,SIC (Seat in Coach) - Triple Sharing,,19000,2000,17000,19000,17000,yes,yes,true,Early Bird Summer Sale,
ladakh-leh-to-leh-with-turtuk,Leh-Leh with Turtuk 5N6D,2026-06-14,RE Himalayan - Pillion - Double Sharing,,26000,3000,23000,26000,23000,yes,yes,true,Early Bird Summer Sale,
ladakh-leh-to-leh-with-turtuk,Leh-Leh with Turtuk 5N6D,2026-06-14,RE Himalayan - Pillion - Triple Sharing,,23000,3000,20000,23000,20000,yes,yes,true,Early Bird Summer Sale,
ladakh-leh-to-leh-with-turtuk,Leh-Leh with Turtuk 5N6D,2026-06-14,RE Himalayan - Solo - Double Sharing,,31000,3000,28000,31000,28000,yes,yes,true,Early Bird Summer Sale,
ladakh-leh-to-leh-with-turtuk,Leh-Leh with Turtuk 5N6D,2026-06-14,RE Himalayan - Solo - Triple Sharing,,28000,3000,25000,28000,25000,yes,yes,true,Early Bird Summer Sale,
ladakh-leh-to-leh-with-turtuk,Leh-Leh with Turtuk 5N6D,2026-06-14,SIC (Seat in Coach) - Double Sharing,,22000,2000,20000,,,,,true,Early Bird Summer Sale,variant not found in sheet map
ladakh-leh-to-leh-with-turtuk,Leh-Leh with Turtuk 5N6D,2026-06-14,SIC (Seat in Coach) - Triple Sharing,,19000,2000,17000,19000,17000,yes,yes,true,Early Bird Summer Sale,
ladakh-leh-to-leh-with-turtuk,Leh-Leh with Turtuk 5N6D,2026-06-16,RE Himalayan - Pillion - Double Sharing,,26000,3000,23000,26000,23000,yes,yes,true,Early Bird Summer Sale,
ladakh-leh-to-leh-with-turtuk,Leh-Leh with Turtuk 5N6D,2026-06-16,RE Himalayan - Pillion - Triple Sharing,,23000,3000,20000,23000,20000,yes,yes,true,Early Bird Summer Sale,
ladakh-leh-to-leh-with-turtuk,Leh-Leh with Turtuk 5N6D,2026-06-16,RE Himalayan - Solo - Double Sharing,,31000,3000,28000,31000,28000,yes,yes,true,Early Bird Summer Sale,
ladakh-leh-to-leh-with-turtuk,Leh-Leh with Turtuk 5N6D,2026-06-16,RE Himalayan - Solo - Triple Sharing,,28000,3000,25000,28000,25000,yes,yes,true,Early Bird Summer Sale,
ladakh-leh-to-leh-with-turtuk,Leh-Leh with Turtuk 5N6D,2026-06-16,SIC (Seat in Coach) - Double Sharing,,22000,2000,20000,,,,,true,Early Bird Summer Sale,variant not found in sheet map
ladakh-leh-to-leh-with-turtuk,Leh-Leh with Turtuk 5N6D,2026-06-16,SIC (Seat in Coach) - Triple Sharing,,19000,2000,17000,19000,17000,yes,yes,true,Early Bird Summer Sale,
ladakh-leh-to-leh-with-turtuk,Leh-Leh with Turtuk 5N6D,2026-06-21,RE Himalayan - Pillion - Double Sharing,,26000,3000,23000,26000,23000,yes,yes,true,Early Bird Summer Sale,
ladakh-leh-to-leh-with-turtuk,Leh-Leh with Turtuk 5N6D,2026-06-21,RE Himalayan - Pillion - Triple Sharing,,23000,3000,20000,23000,20000,yes,yes,true,Early Bird Summer Sale,
ladakh-leh-to-leh-with-turtuk,Leh-Leh with Turtuk 5N6D,2026-06-21,RE Himalayan - Solo - Double Sharing,,31000,3000,28000,31000,28000,yes,yes,true,Early Bird Summer Sale,
ladakh-leh-to-leh-with-turtuk,Leh-Leh with Turtuk 5N6D,2026-06-21,RE Himalayan - Solo - Triple Sharing,,28000,3000,25000,28000,25000,yes,yes,true,Early Bird Summer Sale,
ladakh-leh-to-leh-with-turtuk,Leh-Leh with Turtuk 5N6D,2026-06-21,SIC (Seat in Coach) - Double Sharing,,22000,2000,20000,,,,,true,Early Bird Summer Sale,variant not found in sheet map
ladakh-leh-to-leh-with-turtuk,Leh-Leh with Turtuk 5N6D,2026-06-21,SIC (Seat in Coach) - Triple Sharing,,19000,2000,17000,19000,17000,yes,yes,true,Early Bird Summer Sale,
ladakh-leh-to-leh-with-turtuk,Leh-Leh with Turtuk 5N6D,2026-06-23,RE Himalayan - Pillion - Double Sharing,,26000,3000,23000,26000,23000,yes,yes,true,Early Bird Summer Sale,
ladakh-leh-to-leh-with-turtuk,Leh-Leh with Turtuk 5N6D,2026-06-23,RE Himalayan - Pillion - Triple Sharing,,23000,3000,20000,23000,20000,yes,yes,true,Early Bird Summer Sale,
ladakh-leh-to-leh-with-turtuk,Leh-Leh with Turtuk 5N6D,2026-06-23,RE Himalayan - Solo - Double Sharing,,31000,3000,28000,31000,28000,yes,yes,true,Early Bird Summer Sale,
ladakh-leh-to-leh-with-turtuk,Leh-Leh with Turtuk 5N6D,2026-06-23,RE Himalayan - Solo - Triple Sharing,,28000,3000,25000,28000,25000,yes,yes,true,Early Bird Summer Sale,
ladakh-leh-to-leh-with-turtuk,Leh-Leh with Turtuk 5N6D,2026-06-23,SIC (Seat in Coach) - Double Sharing,,22000,2000,20000,,,,,true,Early Bird Summer Sale,variant not found in sheet map
ladakh-leh-to-leh-with-turtuk,Leh-Leh with Turtuk 5N6D,2026-06-23,SIC (Seat in Coach) - Triple Sharing,,19000,2000,17000,19000,17000,yes,yes,true,Early Bird Summer Sale,
ladakh-leh-to-leh-with-turtuk,Leh-Leh with Turtuk 5N6D,2026-06-28,RE Himalayan - Pillion - Double Sharing,,26000,3000,23000,26000,23000,yes,yes,true,Early Bird Summer Sale,
ladakh-leh-to-leh-with-turtuk,Leh-Leh with Turtuk 5N6D,2026-06-28,RE Himalayan - Pillion - Triple Sharing,,23000,3000,20000,23000,20000,yes,yes,true,Early Bird Summer Sale,
ladakh-leh-to-leh-with-turtuk,Leh-Leh with Turtuk 5N6D,2026-06-28,RE Himalayan - Solo - Double Sharing,,31000,3000,28000,31000,28000,yes,yes,true,Early Bird Summer Sale,
ladakh-leh-to-leh-with-turtuk,Leh-Leh with Turtuk 5N6D,2026-06-28,RE Himalayan - Solo - Triple Sharing,,28000,3000,25000,28000,25000,yes,yes,true,Early Bird Summer Sale,
ladakh-leh-to-leh-with-turtuk,Leh-Leh with Turtuk 5N6D,2026-06-28,SIC (Seat in Coach) - Double Sharing,,22000,2000,20000,,,,,true,Early Bird Summer Sale,variant not found in sheet map
ladakh-leh-to-leh-with-turtuk,Leh-Leh with Turtuk 5N6D,2026-06-28,SIC (Seat in Coach) - Triple Sharing,,19000,2000,17000,19000,17000,yes,yes,true,Early Bird Summer Sale,
ladakh-leh-to-leh-with-turtuk,Leh-Leh with Turtuk 5N6D,2026-06-29,RE Himalayan - Pillion - Double Sharing,,26000,3000,23000,26000,23000,yes,yes,true,Early Bird Summer Sale,
ladakh-leh-to-leh-with-turtuk,Leh-Leh with Turtuk 5N6D,2026-06-29,RE Himalayan - Pillion - Triple Sharing,,23000,3000,20000,23000,20000,yes,yes,true,Early Bird Summer Sale,
ladakh-leh-to-leh-with-turtuk,Leh-Leh with Turtuk 5N6D,2026-06-29,RE Himalayan - Solo - Double Sharing,,31000,3000,28000,31000,28000,yes,yes,true,Early Bird Summer Sale,
ladakh-leh-to-leh-with-turtuk,Leh-Leh with Turtuk 5N6D,2026-06-29,RE Himalayan - Solo - Triple Sharing,,28000,3000,25000,28000,25000,yes,yes,true,Early Bird Summer Sale,
ladakh-leh-to-leh-with-turtuk,Leh-Leh with Turtuk 5N6D,2026-06-29,SIC (Seat in Coach) - Double Sharing,,22000,2000,20000,,,,,true,Early Bird Summer Sale,variant not found in sheet map
ladakh-leh-to-leh-with-turtuk,Leh-Leh with Turtuk 5N6D,2026-06-29,SIC (Seat in Coach) - Triple Sharing,,19000,2000,17000,19000,17000,yes,yes,true,Early Bird Summer Sale,
ladakh-leh-to-leh-with-turtuk,Leh-Leh with Turtuk 5N6D,2026-07-05,RE Himalayan - Pillion - Double Sharing,,26000,3000,23000,26000,23000,yes,yes,true,Early Bird Summer Sale,
ladakh-leh-to-leh-with-turtuk,Leh-Leh with Turtuk 5N6D,2026-07-05,RE Himalayan - Pillion - Triple Sharing,,23000,3000,20000,23000,20000,yes,yes,true,Early Bird Summer Sale,
ladakh-leh-to-leh-with-turtuk,Leh-Leh with Turtuk 5N6D,2026-07-05,RE Himalayan - Solo - Double Sharing,,31000,3000,28000,31000,28000,yes,yes,true,Early Bird Summer Sale,
ladakh-leh-to-leh-with-turtuk,Leh-Leh with Turtuk 5N6D,2026-07-05,RE Himalayan - Solo - Triple Sharing,,28000,3000,25000,28000,25000,yes,yes,true,Early Bird Summer Sale,
ladakh-leh-to-leh-with-turtuk,Leh-Leh with Turtuk 5N6D,2026-07-05,SIC (Seat in Coach) - Double Sharing,,22000,2000,20000,,,,,true,Early Bird Summer Sale,variant not found in sheet map
ladakh-leh-to-leh-with-turtuk,Leh-Leh with Turtuk 5N6D,2026-07-05,SIC (Seat in Coach) - Triple Sharing,,19000,2000,17000,19000,17000,yes,yes,true,Early Bird Summer Sale,
ladakh-leh-to-leh-with-turtuk,Leh-Leh with Turtuk 5N6D,2026-07-07,RE Himalayan - Pillion - Double Sharing,,26000,3000,23000,26000,23000,yes,yes,true,Early Bird Summer Sale,
ladakh-leh-to-leh-with-turtuk,Leh-Leh with Turtuk 5N6D,2026-07-07,RE Himalayan - Pillion - Triple Sharing,,23000,3000,20000,23000,20000,yes,yes,true,Early Bird Summer Sale,
ladakh-leh-to-leh-with-turtuk,Leh-Leh with Turtuk 5N6D,2026-07-07,RE Himalayan - Solo - Double Sharing,,31000,3000,28000,31000,28000,yes,yes,true,Early Bird Summer Sale,
ladakh-leh-to-leh-with-turtuk,Leh-Leh with Turtuk 5N6D,2026-07-07,RE Himalayan - Solo - Triple Sharing,,28000,3000,25000,28000,25000,yes,yes,true,Early Bird Summer Sale,
ladakh-leh-to-leh-with-turtuk,Leh-Leh with Turtuk 5N6D,2026-07-07,SIC (Seat in Coach) - Double Sharing,,22000,2000,20000,,,,,true,Early Bird Summer Sale,variant not found in sheet map
ladakh-leh-to-leh-with-turtuk,Leh-Leh with Turtuk 5N6D,2026-07-07,SIC (Seat in Coach) - Triple Sharing,,19000,2000,17000,19000,17000,yes,yes,true,Early Bird Summer Sale,
ladakh-leh-to-leh-with-turtuk,Leh-Leh with Turtuk 5N6D,2026-07-12,RE Himalayan - Pillion - Double Sharing,,26000,3000,23000,26000,23000,yes,yes,true,Early Bird Summer Sale,
ladakh-leh-to-leh-with-turtuk,Leh-Leh with Turtuk 5N6D,2026-07-12,RE Himalayan - Pillion - Triple Sharing,,23000,3000,20000,23000,20000,yes,yes,true,Early Bird Summer Sale,
ladakh-leh-to-leh-with-turtuk,Leh-Leh with Turtuk 5N6D,2026-07-12,RE Himalayan - Solo - Double Sharing,,31000,3000,28000,31000,28000,yes,yes,true,Early Bird Summer Sale,
ladakh-leh-to-leh-with-turtuk,Leh-Leh with Turtuk 5N6D,2026-07-12,RE Himalayan - Solo - Triple Sharing,,28000,3000,25000,28000,25000,yes,yes,true,Early Bird Summer Sale,
ladakh-leh-to-leh-with-turtuk,Leh-Leh with Turtuk 5N6D,2026-07-12,SIC (Seat in Coach) - Double Sharing,,22000,2000,20000,,,,,true,Early Bird Summer Sale,variant not found in sheet map
ladakh-leh-to-leh-with-turtuk,Leh-Leh with Turtuk 5N6D,2026-07-12,SIC (Seat in Coach) - Triple Sharing,,19000,2000,17000,19000,17000,yes,yes,true,Early Bird Summer Sale,
ladakh-leh-to-leh-with-turtuk,Leh-Leh with Turtuk 5N6D,2026-07-14,RE Himalayan - Pillion - Double Sharing,,26000,3000,23000,26000,23000,yes,yes,true,Early Bird Summer Sale,
ladakh-leh-to-leh-with-turtuk,Leh-Leh with Turtuk 5N6D,2026-07-14,RE Himalayan - Pillion - Triple Sharing,,23000,3000,20000,23000,20000,yes,yes,true,Early Bird Summer Sale,
ladakh-leh-to-leh-with-turtuk,Leh-Leh with Turtuk 5N6D,2026-07-14,RE Himalayan - Solo - Double Sharing,,31000,3000,28000,31000,28000,yes,yes,true,Early Bird Summer Sale,
ladakh-leh-to-leh-with-turtuk,Leh-Leh with Turtuk 5N6D,2026-07-14,RE Himalayan - Solo - Triple Sharing,,28000,3000,25000,28000,25000,yes,yes,true,Early Bird Summer Sale,
ladakh-leh-to-leh-with-turtuk,Leh-Leh with Turtuk 5N6D,2026-07-14,SIC (Seat in Coach) - Double Sharing,,22000,2000,20000,,,,,true,Early Bird Summer Sale,variant not found in sheet map
ladakh-leh-to-leh-with-turtuk,Leh-Leh with Turtuk 5N6D,2026-07-14,SIC (Seat in Coach) - Triple Sharing,,19000,2000,17000,19000,17000,yes,yes,true,Early Bird Summer Sale,
ladakh-leh-to-leh-with-turtuk,Leh-Leh with Turtuk 5N6D,2026-07-19,RE Himalayan - Pillion - Double Sharing,,26000,3000,23000,26000,23000,yes,yes,true,Early Bird Summer Sale,
ladakh-leh-to-leh-with-turtuk,Leh-Leh with Turtuk 5N6D,2026-07-19,RE Himalayan - Pillion - Triple Sharing,,23000,3000,20000,23000,20000,yes,yes,true,Early Bird Summer Sale,
ladakh-leh-to-leh-with-turtuk,Leh-Leh with Turtuk 5N6D,2026-07-19,RE Himalayan - Solo - Double Sharing,,31000,3000,28000,31000,28000,yes,yes,true,Early Bird Summer Sale,
ladakh-leh-to-leh-with-turtuk,Leh-Leh with Turtuk 5N6D,2026-07-19,RE Himalayan - Solo - Triple Sharing,,28000,3000,25000,28000,25000,yes,yes,true,Early Bird Summer Sale,
ladakh-leh-to-leh-with-turtuk,Leh-Leh with Turtuk 5N6D,2026-07-19,SIC (Seat in Coach) - Double Sharing,,22000,2000,20000,,,,,true,Early Bird Summer Sale,variant not found in sheet map
ladakh-leh-to-leh-with-turtuk,Leh-Leh with Turtuk 5N6D,2026-07-19,SIC (Seat in Coach) - Triple Sharing,,19000,2000,17000,19000,17000,yes,yes,true,Early Bird Summer Sale,
ladakh-leh-to-leh-with-turtuk,Leh-Leh with Turtuk 5N6D,2026-07-21,RE Himalayan - Pillion - Double Sharing,,26000,3000,23000,26000,23000,yes,yes,true,Early Bird Summer Sale,
ladakh-leh-to-leh-with-turtuk,Leh-Leh with Turtuk 5N6D,2026-07-21,RE Himalayan - Pillion - Triple Sharing,,23000,3000,20000,23000,20000,yes,yes,true,Early Bird Summer Sale,
ladakh-leh-to-leh-with-turtuk,Leh-Leh with Turtuk 5N6D,2026-07-21,RE Himalayan - Solo - Double Sharing,,31000,3000,28000,31000,28000,yes,yes,true,Early Bird Summer Sale,
ladakh-leh-to-leh-with-turtuk,Leh-Leh with Turtuk 5N6D,2026-07-21,RE Himalayan - Solo - Triple Sharing,,28000,3000,25000,28000,25000,yes,yes,true,Early Bird Summer Sale,
ladakh-leh-to-leh-with-turtuk,Leh-Leh with Turtuk 5N6D,2026-07-21,SIC (Seat in Coach) - Double Sharing,,22000,2000,20000,,,,,true,Early Bird Summer Sale,variant not found in sheet map
ladakh-leh-to-leh-with-turtuk,Leh-Leh with Turtuk 5N6D,2026-07-21,SIC (Seat in Coach) - Triple Sharing,,19000,2000,17000,19000,17000,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-04-02,RE Himalayan - Double - Triple Sharing,,25000,2001,22999,,,,,true,Early Bird Summer Sale,variant not found in sheet map
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-04-02,RE Himalayan - Double Sharing - Double,,28000,2001,25999,,,,,true,Early Bird Summer Sale,variant not found in sheet map
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-04-02,RE Himalayan - Pillion - Double Sharing,,28000,2001,25999,28000,25999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-04-02,RE Himalayan - Pillion - Triple Sharing,,25000,2001,22999,25000,22999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-04-02,RE Himalayan - Solo - Double Sharing,,33000,2001,30999,33000,30999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-04-02,RE Himalayan - Solo - Triple Sharing,,30000,2001,27999,30000,27999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-04-02,SIC (Seat in Coach) - Double Sharing,,25000,3001,21999,25000,21999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-04-02,SIC (Seat in Coach) - Triple Sharing,,22000,3001,18999,22000,18999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-04-05,RE Himalayan - Double - Triple Sharing,,25000,2001,22999,,,,,true,Early Bird Summer Sale,variant not found in sheet map
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-04-05,RE Himalayan - Double Sharing - Double,,28000,2001,25999,,,,,true,Early Bird Summer Sale,variant not found in sheet map
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-04-05,RE Himalayan - Pillion - Double Sharing,,28000,2001,25999,28000,25999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-04-05,RE Himalayan - Pillion - Triple Sharing,,25000,2001,22999,25000,22999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-04-05,RE Himalayan - Solo - Double Sharing,,33000,2001,30999,33000,30999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-04-05,RE Himalayan - Solo - Triple Sharing,,30000,2001,27999,30000,27999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-04-05,SIC (Seat in Coach) - Double Sharing,,25000,3001,21999,25000,21999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-04-05,SIC (Seat in Coach) - Triple Sharing,,22000,3001,18999,22000,18999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-04-07,RE Himalayan - Double - Triple Sharing,,25000,2001,22999,,,,,true,Early Bird Summer Sale,variant not found in sheet map
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-04-07,RE Himalayan - Double Sharing - Double,,28000,2001,25999,,,,,true,Early Bird Summer Sale,variant not found in sheet map
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-04-07,RE Himalayan - Pillion - Double Sharing,,28000,2001,25999,28000,25999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-04-07,RE Himalayan - Pillion - Triple Sharing,,25000,2001,22999,25000,22999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-04-07,RE Himalayan - Solo - Double Sharing,,33000,2001,30999,33000,30999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-04-07,RE Himalayan - Solo - Triple Sharing,,30000,2001,27999,30000,27999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-04-07,SIC (Seat in Coach) - Double Sharing,,25000,3001,21999,25000,21999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-04-07,SIC (Seat in Coach) - Triple Sharing,,22000,3001,18999,22000,18999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-04-09,RE Himalayan - Double - Triple Sharing,,25000,2001,22999,,,,,true,Early Bird Summer Sale,variant not found in sheet map
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-04-09,RE Himalayan - Double Sharing - Double,,28000,2001,25999,,,,,true,Early Bird Summer Sale,variant not found in sheet map
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-04-09,RE Himalayan - Pillion - Double Sharing,,28000,2001,25999,28000,25999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-04-09,RE Himalayan - Pillion - Triple Sharing,,25000,2001,22999,25000,22999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-04-09,RE Himalayan - Solo - Double Sharing,,33000,2001,30999,33000,30999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-04-09,RE Himalayan - Solo - Triple Sharing,,30000,2001,27999,30000,27999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-04-09,SIC (Seat in Coach) - Double Sharing,,25000,3001,21999,25000,21999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-04-09,SIC (Seat in Coach) - Triple Sharing,,22000,3001,18999,22000,18999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-04-12,RE Himalayan - Double - Triple Sharing,,25000,2001,22999,,,,,true,Early Bird Summer Sale,variant not found in sheet map
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-04-12,RE Himalayan - Double Sharing - Double,,28000,2001,25999,,,,,true,Early Bird Summer Sale,variant not found in sheet map
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-04-12,RE Himalayan - Pillion - Double Sharing,,28000,2001,25999,28000,25999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-04-12,RE Himalayan - Pillion - Triple Sharing,,25000,2001,22999,25000,22999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-04-12,RE Himalayan - Solo - Double Sharing,,33000,2001,30999,33000,30999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-04-12,RE Himalayan - Solo - Triple Sharing,,30000,2001,27999,30000,27999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-04-12,SIC (Seat in Coach) - Double Sharing,,25000,3001,21999,25000,21999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-04-12,SIC (Seat in Coach) - Triple Sharing,,22000,3001,18999,22000,18999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-04-14,RE Himalayan - Double - Triple Sharing,,25000,2001,22999,,,,,true,Early Bird Summer Sale,variant not found in sheet map
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-04-14,RE Himalayan - Double Sharing - Double,,28000,2001,25999,,,,,true,Early Bird Summer Sale,variant not found in sheet map
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-04-14,RE Himalayan - Pillion - Double Sharing,,28000,2001,25999,28000,25999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-04-14,RE Himalayan - Pillion - Triple Sharing,,25000,2001,22999,25000,22999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-04-14,RE Himalayan - Solo - Double Sharing,,33000,2001,30999,33000,30999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-04-14,RE Himalayan - Solo - Triple Sharing,,30000,2001,27999,30000,27999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-04-14,SIC (Seat in Coach) - Double Sharing,,25000,3001,21999,25000,21999,yes,yes,true,Early Bird Summer Sale,
